"Page";"Grid";"ID";"LambertX";"LambertY";"Longitude";"Latitude"
"10";"4x4";"1057";"175953,2392";"212390,06631";"4,74023506268830";"51,2208693946914"
"10";"4x4";"1058";"175658,3500";"216372,93420";"4,73629700610717";"51,2566814652521"
"10";"4x4";"1059";"175363,3721";"220355,95391";"4,73235163055581";"51,2924942561734"
"10";"4x4";"1060";"175068,3176";"224338,92740";"4,72839907860564";"51,3283059723664"
"10";"4x4";"1061";"174772,9799";"228321,94370";"4,72443637373249";"51,3641174084068"
"10";"4x4";"1062";"174477,6590";"232305,02290";"4,72046780422919";"51,3999287171977"
"10";"4x4";"1063";"174182,0608";"236288,04830";"4,71648911954820";"51,4357388478568"
"10";"4x4";"1064";"173886,3788";"240271,13360";"4,71250308854988";"51,4715487993400"
"10";"4x4";"1071";"183463,2305";"164888,93960";"4,84337318344312";"50,7935007491282"
"10";"4x4";"1072";"183170,0606";"168871,89020";"4,83957388278051";"50,8293219481678"
"10";"4x4";"1073";"182876,8119";"172854,87450";"4,83576767365640";"50,8651429820489"
"10";"4x4";"1074";"182583,3903";"176837,78790";"4,83195319323955";"50,9009629013856"
"10";"4x4";"1075";"182289,7893";"180820,73190";"4,82813033923473";"50,9367826044201"
"10";"4x4";"1076";"181996,1088";"184803,71410";"4,82430051536002";"50,9726021393892"
"10";"4x4";"1077";"181702,2547";"188786,63020";"4,82046235576261";"51,0084205594671"
"10";"4x4";"1078";"181408,3143";"192769,68740";"4,81661710412980";"51,0442397078458"
"10";"4x4";"1079";"181114,2000";"196752,68150";"4,81276347637754";"51,0800577392485"
"10";"4x4";"1080";"180819,9114";"200735,61420";"4,80890144783829";"51,1158746544070"
"10";"4x4";"1081";"180525,5359";"204718,69260";"4,80503226586215";"51,1516922956287"
"10";"4x4";"1082";"180230,9857";"208701,71270";"4,80115464086657";"51,1875088193523"
"10";"4x4";"1083";"179936,3545";"212684,78180";"4,79726990362434";"51,2233251705419"
"10";"4x4";"1084";"179641,5418";"216667,89550";"4,79337659764025";"51,2591413003017"
"10";"4x4";"1085";"179346,5538";"220650,95540";"4,78947478393163";"51,2949563092244"
"10";"4x4";"1086";"179051,4841";"224634,06920";"4,78556579454286";"51,3307711459311"
"10";"4x4";"1087";"178756,2322";"228617,23210";"4,78164816943051";"51,3665857577523"
"10";"4x4";"1088";"178460,7981";"232600,44580";"4,77772188865946";"51,4024001452541"
"10";"4x4";"1089";"178165,2878";"236583,61820";"4,77378844914631";"51,4382134607634"
"10";"4x4";"1090";"177869,5885";"240566,94430";"4,76984622627864";"51,4740274477385"
"10";"4x4";"1097";"187446,3310";"165182,05240";"4,89989495821490";"50,7958928297244"
"10";"4x4";"1098";"187153,1316";"169165,14010";"4,89613811702810";"50,8317170626456"
"10";"4x4";"1099";"186859,8606";"173148,16190";"4,89237452393460";"50,8675402369126"
"10";"4x4";"1100";"186566,4114";"177131,21280";"4,88860265766998";"50,9033631988511"
"10";"4x4";"1101";"186272,8777";"181114,40040";"4,88482384295889";"50,9391868952777"
"11";"4x4";"1102";"185979,2780";"185097,42680";"4,88103829769038";"50,9750086327766"
"11";"4x4";"1103";"185685,3932";"189080,58070";"4,87724291310174";"51,0108310055803"
"11";"4x4";"1104";"185391,4357";"193063,67630";"4,87344067705772";"51,0466523158282"
"11";"4x4";"1105";"185097,2990";"197046,80880";"4,86963006332199";"51,0824734112898"
"11";"4x4";"1106";"184803,0829";"201029,98600";"4,86581247861007";"51,1182943414570"
"11";"4x4";"1107";"184508,6933";"205013,10340";"4,86198655194150";"51,1541141581859"
"11";"4x4";"1108";"184214,2239";"208996,26850";"4,85815361463891";"51,1899338075732"
"11";"4x4";"1109";"183919,5745";"212979,47680";"4,85431221572698";"51,2257532405651"
"11";"4x4";"1110";"183624,7446";"216962,72980";"4,85046232858722";"51,2615724560179"
"11";"4x4";"1111";"183329,8343";"220946,03520";"4,84660536933930";"51,2973915026717"
"11";"4x4";"1112";"183034,7494";"224929,28870";"4,84273996044251";"51,3332094339697"
"11";"4x4";"1113";"182739,4836";"228912,59151";"4,83886600125237";"51,3690271452663"
"11";"4x4";"1114";"182444,1428";"232895,85170";"4,83498498533609";"51,4048437896481"
"11";"4x4";"1116";"181853,0103";"240862,63700";"4,82719850220910";"51,4764773620963"
"11";"4x4";"1123";"191429,5345";"165475,15080";"4,95642390563361";"50,7982575002763"
"11";"4x4";"1124";"191136,4120";"169458,28150";"4,95271104086301";"50,8340838936988"
"11";"4x4";"1125";"190843,1063";"173441,53980";"4,94898992597931";"50,8699109780601"
"11";"4x4";"1126";"190549,7298";"177424,73380";"4,94526211859403";"50,9057370059396"
"11";"4x4";"1127";"190256,1760";"181407,95880";"4,94152609876041";"50,9415628270149"
"11";"4x4";"1128";"189962,4446";"185391,21610";"4,93778184346902";"50,9773884384425"
"11";"4x4";"1129";"189668,6418";"189374,41390";"4,93403083708493";"51,0132129932123"
"11";"4x4";"1130";"189374,6610";"193357,64710";"4,93027155435056";"51,0490373372064"
"11";"4x4";"1131";"189080,6021";"197340,92370";"4,92650540274176";"51,0848615209937"
"11";"4x4";"1132";"188786,3648";"201324,23890";"4,92273093337006";"51,1206854937006"
"11";"4x4";"1133";"188492,0552";"205307,50070";"4,91894963377063";"51,1565084067110"
"11";"4x4";"1134";"188197,5605";"209290,90410";"4,91515989539362";"51,1923320057579"
"11";"4x4";"1135";"187902,8929";"213274,25100";"4,91136185238701";"51,2281544948114"
"11";"4x4";"1136";"187608,1523";"217257,54910";"4,90755691771674";"51,2639759219510"
"11";"4x4";"1137";"187313,2260";"221240,99350";"4,90374347998091";"51,2997980335388"
"11";"4x4";"1138";"187018,1262";"225224,38620";"4,89992167392524";"51,3356190344961"
"11";"4x4";"1139";"186722,9465";"229207,83450";"4,89609283531793";"51,3714398685710"
"11";"4x4";"1140";"186427,6866";"233191,34020";"4,89225694365248";"51,4072605373969"
"11";"4x4";"1148";"195705,8234";"161784,89470";"5,01662233510533";"50,7647642783535"
"11";"4x4";"1149";"195412,8410";"165768,23490";"5,01295996076696";"50,8005947555063"
"11";"4x4";"1150";"195119,6891";"169751,50160";"5,00928958986291";"50,8364241322619"
"11";"4x4";"1151";"194826,4552";"173734,90230";"5,00561247265190";"50,8722542526346"
"11";"4x4";"1152";"194533,0514";"177718,23280";"5,00192731892886";"50,9080832733892"
"11";"4x4";"1153";"194239,5714";"181701,60040";"4,99823545658745";"50,9439121373937"
"11";"4x4";"1154";"193945,8211";"185684,89480";"4,99453409311606";"50,9797398534899"
"11";"4x4";"1155";"193652,0880";"189668,33550";"4,99082732999847";"51,0155683583794"
"11";"4x4";"1156";"193358,0841";"193651,70590";"4,98711102163540";"51,0513957123673"
"11";"4x4";"1157";"193064,0031";"197635,11980";"4,98338792417444";"51,0872229092448"
"11";"4x4";"1158";"192769,8511";"201618,47890";"4,97965809748425";"51,1230490505403"
"11";"4x4";"1159";"192475,5152";"205601,97820";"4,97591993526113";"51,1588758828510"
"11";"4x4";"1160";"192181,0077";"209585,41970";"4,97217357091957";"51,1947016109568"
"11";"4x4";"1161";"191886,4223";"213568,91080";"4,96842033951077";"51,2305271787795"
"11";"4x4";"1162";"191591,6648";"217552,34720";"4,96465886351158";"51,2663516411725"
"11";"4x4";"1163";"191296,7227";"221535,93010";"4,96088896783128";"51,3021767927705"
"11";"4x4";"1164";"191001,7081";"225519,46750";"4,95711221936116";"51,3380008852317"
"11";"4x4";"1165";"190706,6147";"229503,06080";"4,95332852338189";"51,3738248158412"
"11";"4x4";"1166";"190411,2421";"233486,69940";"4,94953498256554";"51,4096484888796"
"11";"4x4";"1173";"199982,2075";"158094,28480";"5,07673645483101";"50,7312366760091"
"11";"4x4";"1174";"199689,3693";"162077,73520";"5,07312448950648";"50,7670703037995"
"11";"4x4";"1175";"199396,3566";"166061,21070";"5,06950455110696";"50,8029037352874"
"11";"4x4";"1176";"199103,1693";"170044,71280";"5,06587662014499";"50,8387369694756"
"11";"4x4";"1177";"198809,9135";"174028,14940";"5,06224217343469";"50,8745691550543"
"11";"4x4";"1178";"198516,5764";"178011,72170";"5,05860104082341";"50,9104020873241"
"11";"4x4";"1179";"198223,0766";"181995,12570";"5,05495200847598";"50,9462330260088"
"11";"4x4";"1180";"197929,3951";"185978,66230";"5,05129482751604";"50,9820646629362"
"11";"4x4";"1181";"197635,5441";"189962,13340";"5,04762962699615";"51,0178952018603"
"11";"4x4";"1182";"197341,6173";"193945,64670";"5,04395773893914";"51,0537255886595"
"11";"4x4";"1183";"197047,6145";"197929,20350";"5,04027914521342";"51,0895558205928"
"11";"4x4";"1184";"196753,4353";"201912,79940";"5,03659239569410";"51,1253858517825"
"11";"4x4";"1185";"196459,0857";"205896,33610";"5,03289754472113";"51,1612147836032"
"11";"4x4";"1186";"196164,6595";"209879,92110";"5,02919592930975";"51,1970435602017"
"11";"4x4";"1187";"195870,0563";"213863,54980";"5,02548609582760";"51,2328721337324"
"11";"4x4";"1188";"195575,2759";"217847,22370";"5,02176802255640";"51,2687005030564"
"11";"4x4";"1189";"195280,4243";"221830,85090";"5,01804319872601";"51,3045278192111"
"12";"4x4";"1190";"194985,3951";"225814,52640";"5,01431009393212";"51,3403549298612"
"12";"4x4";"1191";"194690,2881";"229798,25800";"5,01057012308697";"51,3761818826729"
"12";"4x4";"1192";"194395,0029";"233782,04120";"5,00682182672314";"51,4120086304125"
"12";"4x4";"1193";"194099,6458";"237765,78380";"5,00306670300413";"51,4478343215902"
"12";"4x4";"1199";"203965,7809";"158387,07010";"5,13320169511897";"50,7335132193179"
"12";"4x4";"1200";"203672,9053";"162370,75500";"5,12963203086997";"50,7693506709556"
"12";"4x4";"1201";"203379,9689";"166354,27170";"5,12605604225961";"50,8051861810912"
"12";"4x4";"1202";"203086,8526";"170337,91500";"5,12247206686181";"50,8410223962877"
"12";"4x4";"1203";"202793,5688";"174321,48680";"5,11888023386627";"50,8768575201736"
"12";"4x4";"1204";"202500,2110";"178305,09470";"5,11528187027212";"50,9126924970218"
"12";"4x4";"1205";"202206,6790";"182288,73410";"5,11167553460648";"50,9485272801144"
"12";"4x4";"1206";"201912,9726";"186272,40640";"5,10806120588258";"50,9843618675219"
"12";"4x4";"1207";"201619,1978";"190256,01960";"5,10444036332548";"51,0201954083001"
"12";"4x4";"1208";"201325,3482";"194239,67510";"5,10081291510524";"51,0560288000624"
"12";"4x4";"1209";"201031,3236";"198223,36830";"5,09717741515471";"51,0918619958687"
"12";"4x4";"1210";"200737,1298";"202207,00080";"5,09353391399790";"51,1276940961831"
"12";"4x4";"1211";"200442,7544";"206190,77400";"5,08988224408475";"51,1635268977535"
"12";"4x4";"1212";"200148,3094";"210174,49580";"5,08622396199969";"51,1993586495919"
"12";"4x4";"1213";"199853,7887";"214158,26760";"5,08255897925638";"51,2351902491577"
"12";"4x4";"1214";"199559,0979";"218141,98510";"5,07888591342882";"51,2710207526482"
"12";"4x4";"1215";"199264,2308";"222125,74970";"5,07520467092410";"51,3068510573463"
"12";"4x4";"1216";"198969,2872";"226109,56890";"5,07151666591823";"51,3426812075056"
"12";"4x4";"1217";"198674,1667";"230093,43830";"5,06782044020940";"51,3785111575495"
"12";"4x4";"1218";"198378,8691";"234077,35940";"5,06411597200152";"51,4143409062944"
"12";"4x4";"1219";"198083,6007";"238061,24630";"5,06040619787297";"51,4501696497644"
"12";"4x4";"1225";"207949,5569";"158679,84790";"5,18967522709812";"50,7357624201924"
"12";"4x4";"1226";"207656,6566";"162663,56710";"5,18614803227502";"50,7716018749642"
"12";"4x4";"1227";"207363,6840";"166647,31800";"5,18261444333813";"50,8074411883780"
"12";"4x4";"1228";"207070,5389";"170631,09580";"5,17907302228503";"50,8432803127744"
"12";"4x4";"1229";"206777,3272";"174614,80850";"5,17552524159020";"50,8791183963328"
"12";"4x4";"1230";"206483,9426";"178598,55120";"5,17196958998018";"50,9149562898945"
"12";"4x4";"1231";"206190,3848";"182582,32560";"5,16840604535603";"50,9507939942561"
"12";"4x4";"1232";"205896,7599";"186566,03950";"5,16483608642915";"50,9866306559071"
"12";"4x4";"1233";"205603,0553";"190549,89410";"5,16125954967389";"51,0224680701752"
"12";"4x4";"1234";"205309,0892";"194533,57920";"5,15767377968584";"51,0583034517727"
"12";"4x4";"1235";"205015,0428";"198517,40810";"5,15408138932845";"51,0941395848826"
"12";"4x4";"1236";"204720,9223";"202501,28267";"5,15048243687829";"51,1299755724199"
"12";"4x4";"1237";"204426,6336";"206485,09820";"5,14687554622700";"51,1658104676562"
"12";"4x4";"1238";"204132,2702";"210468,96250";"5,14326205298680";"51,2016452162535"
"12";"4x4";"1239";"203837,6318";"214452,86470";"5,13963907241152";"51,2374797247398"
"12";"4x4";"1240";"203543,0247";"218436,72500";"5,13601095956478";"51,2733132326674"
"12";"4x4";"1241";"203248,2423";"222420,63250";"5,13237475327646";"51,3091465456145"
"12";"4x4";"1242";"202953,2843";"226404,58880";"5,12873043068132";"51,3449796633394"
"12";"4x4";"1251";"211933,4293";"158972,71177";"5,24615549759299";"50,7379851230212"
"12";"4x4";"1252";"211640,4982";"162956,56460";"5,24267071624614";"50,7738274544221"
"12";"4x4";"1253";"211347,4958";"166940,44930";"5,23917961924111";"50,8096696480057"
"12";"4x4";"1254";"211054,4282";"170924,26740";"5,23568226235288";"50,8455108036480"
"12";"4x4";"1255";"210761,1888";"174908,11420";"5,23217713249664";"50,8813517748104"
"12";"4x4";"1256";"210467,7775";"178891,99140";"5,22866421067848";"50,9171925622886"
"12";"4x4";"1257";"210174,2941";"182875,90640";"5,22514490041278";"50,9530332077357"
"12";"4x4";"1258";"209880,7447";"186859,76120";"5,22161925780868";"50,9888728152514"
"12";"4x4";"1259";"209586,9226";"190843,64470";"5,21808433700317";"51,0247121908104"
"12";"4x4";"1260";"209293,0278";"194827,57080";"5,21454297154857";"51,0605514241849"
"12";"4x4";"1261";"208999,0600";"198811,54110";"5,21099514252956";"51,0963905153576"
"12";"4x4";"1262";"208704,9252";"202795,45120";"5,20743947532666";"51,1322285210794"
"12";"4x4";"1263";"208410,6170";"206779,40247";"5,20387587684231";"51,1680663385724"
"12";"4x4";"1264";"208116,2353";"210763,40240";"5,20030575921064";"51,2039040104982"
"12";"4x4";"1265";"207821,6796";"214747,44670";"5,19672766764675";"51,2397414939031"
"12";"4x4";"1266";"207527,0562";"218731,44320";"5,19314309218129";"51,2755779351613"
"12";"4x4";"1267";"207232,2522";"222715,58680";"5,18955042985984";"51,3114150827082"
"12";"4x4";"1277";"215917,4105";"159265,46180";"5,30264258495237";"50,7401795235850"
"12";"4x4";"1278";"215624,5488";"163249,45400";"5,29920165480457";"50,7760247519590"
"12";"4x4";"1279";"215331,5167";"167233,47200";"5,29575306837166";"50,8118698012585"
"12";"4x4";"1280";"215038,4205";"171217,42360";"5,29229830110796";"50,8477138163542"
"12";"4x4";"1281";"214745,1535";"175201,40410";"5,28883583966107";"50,8835576514455"
"12";"4x4";"1282";"214451,8158";"179185,42120";"5,28536709115572";"50,9194013501387"
"12";"4x4";"1283";"214158,3131";"183169,37040";"5,28189068081917";"50,9552439691866"
"12";"4x4";"1284";"213864,7329";"187153,45910";"5,27840787361039";"50,9910873486723"
"13";"4x4";"1285";"213570,9874";"191137,48320";"5,27491736763653";"51,0269296492751"
"13";"4x4";"1286";"213277,0702";"195121,54380";"5,27141907160340";"51,0627717659060"
"13";"4x4";"1287";"212983,0872";"199105,54900";"5,26791446333405";"51,0986128464691"
"13";"4x4";"1288";"212689,0260";"203089,69990";"5,26440338596527";"51,1344546854054"
"13";"4x4";"1289";"212394,7986";"207073,79230";"5,26088453109685";"51,1702954424041"
"13";"4x4";"1290";"212100,3985";"211057,92760";"5,25735780530792";"51,2061360149822"
"13";"4x4";"1291";"211805,8319";"215042,00750";"5,25382326234949";"51,2419755043869"
"13";"4x4";"1304";"219608,5957";"163542,42260";"5,35573779976990";"50,7781954685860"
"13";"4x4";"1305";"219315,6405";"167526,47960";"5,35233323339397";"50,8140424931905"
"13";"4x4";"1306";"219022,5177";"171510,56420";"5,34892110006903";"50,8498893429609"
"13";"4x4";"1307";"218729,3214";"175494,68400";"5,34550272099964";"50,8857360606061"
"13";"4x4";"1308";"218435,9572";"179478,83440";"5,34207673851979";"50,9215826015444"
"13";"4x4";"1309";"218142,5230";"183463,02310";"5,33864452985450";"50,9574290089896"
"13";"4x4";"1310";"217848,9247";"187447,14560";"5,33520472104266";"50,9932743402914"
"13";"4x4";"1311";"217555,1559";"191431,30350";"5,33175722234579";"51,0291194949197"
"13";"4x4";"1312";"217261,3226";"195415,40450";"5,32830351102648";"51,0649636164140"
"13";"4x4";"1313";"216967,3123";"199399,64370";"5,32484200283796";"51,1008084569909"
"13";"4x4";"1314";"216673,2370";"203383,82910";"5,32137424441217";"51,1366522634453"
"13";"4x4";"1315";"216378,9904";"207368,05610";"5,31789871912164";"51,1724958910340"
"13";"4x4";"1316";"216084,6724";"211352,33220";"5,31441683975067";"51,2083393811392"
"13";"4x4";"1317";"215790,1887";"215336,55320";"5,31092722229818";"51,2441817935491"
"13";"4x4";"1329";"223885,7682";"159851,12580";"5,41563801472836";"50,7444879288538"
"13";"4x4";"1330";"223592,8517";"163835,28290";"5,41228206854270";"50,7803378883256"
"13";"4x4";"1331";"223299,8670";"167819,47220";"5,40892004617588";"50,8161877188758"
"13";"4x4";"1332";"223006,8078";"171803,79520";"5,40555186435704";"50,8520383193077"
"13";"4x4";"1333";"222713,5862";"175788,04760";"5,40217621920427";"50,8878878498898"
"13";"4x4";"1334";"222420,2019";"179772,23090";"5,39879308979069";"50,9237363096971"
"13";"4x4";"1335";"222126,7486";"183756,45280";"5,39540381385821";"50,9595846406664"
"13";"4x4";"1336";"221833,2262";"187740,71460";"5,39200837606801";"50,9954328401146"
"13";"4x4";"1337";"221539,4342";"191725,00580";"5,38860390222466";"51,0312808240450"
"13";"4x4";"1338";"221245,6727";"195709,34620";"5,38519465627067";"51,0671287188203"
"13";"4x4";"1339";"220951,6412";"199693,71900";"5,38177633398179";"51,1029763960252"
"13";"4x4";"1340";"220657,5459";"203678,03830";"5,37835184364576";"51,1388230437122"
"13";"4x4";"1341";"220363,3866";"207662,30560";"5,37492116860171";"51,1746686609882"
"13";"4x4";"1342";"220069,0505";"211646,71600";"5,37148271840308";"51,2105150006259"
"13";"4x4";"1343";"219774,5499";"215631,07130";"5,36803661274197";"51,2463602651865"
"13";"4x4";"1355";"227870,0570";"160143,83380";"5,47214494576441";"50,7466000810276"
"13";"4x4";"1356";"227577,2041";"164128,22840";"5,46883283581449";"50,7824537575596"
"13";"4x4";"1357";"227284,2903";"168112,55560";"5,46551479875437";"50,8183064110067"
"13";"4x4";"1358";"226991,2090";"172096,91070";"5,46218932737796";"50,8541588977968"
"13";"4x4";"1359";"226697,9602";"176081,29510";"5,45885640490726";"50,8900112160526"
"13";"4x4";"1360";"226404,6498";"180065,61690";"5,45551750115932";"50,9258625113312"
"13";"4x4";"1361";"226111,1714";"184049,97110";"5,45217110793691";"50,9617136371506"
"13";"4x4";"1362";"225817,6249";"188034,36560";"5,44881863256310";"50,9975646369503"
"13";"4x4";"1363";"225523,9099";"192018,79570";"5,44545862888038";"51,0334154671934"
"13";"4x4";"1364";"225230,0263";"196003,26290";"5,44209107840475";"51,0692661268535"
"13";"4x4";"1365";"224936,0802";"199987,67520";"5,43871745949001";"51,1051157607645"
"13";"4x4";"1366";"224642,0650";"203972,13390";"5,43533768479151";"51,1409652658521"
"13";"4x4";"1367";"224347,8806";"207956,63450";"5,43195030786555";"51,1768146001274"
"13";"4x4";"1368";"224053,5329";"211941,07870";"5,42855537544215";"51,2126628647921"
"13";"4x4";"1369";"223759,1156";"215925,57400";"5,42515423393610";"51,2485109994606"
"13";"4x4";"1382";"231561,7592";"164421,16520";"5,52539152602636";"50,7845422117215"
"13";"4x4";"1383";"231268,4372";"168405,61750";"5,52211068996881";"50,8203976185671"
"13";"4x4";"1384";"230975,7069";"172390,11020";"5,51883325974428";"50,8562528677173"
"13";"4x4";"1385";"230682,4372";"176374,52640";"5,51554314295668";"50,8921070520141"
"13";"4x4";"1386";"230389,0946";"180359,07970";"5,51224699215595";"50,9279620118402"
"13";"4x4";"1387";"230095,6913";"184343,57200";"5,50894492356889";"50,9638159505649"
"13";"4x4";"1388";"229802,1208";"188328,09850";"5,50563542752613";"50,9996697241796"
"13";"4x4";"1389";"229508,3892";"192312,56100";"5,50231855247637";"51,0355224347273"
"13";"4x4";"1390";"229214,5900";"196297,06700";"5,49899563880393";"51,0713750211231"
"13";"4x4";"1391";"228920,7231";"200281,61800";"5,49566667143982";"51,1072274824548"
"13";"4x4";"1392";"228626,6882";"204266,20950";"5,49233020232984";"51,1430797775087"
"13";"4x4";"1393";"228332,4850";"208250,84310";"5,48898621017235";"51,1789319061538"
"13";"4x4";"1394";"228038,2197";"212235,42650";"5,48563617736171";"51,2147830099227"
"13";"4x4";"1395";"227743,7857";"216220,05510";"5,48227858397061";"51,2506339461654"
"13";"4x4";"1396";"227499,2830";"220204,73650";"5,47963143891425";"51,2864780297725"
"13";"4x4";"1408";"235546,3231";"164713,98130";"5,58195529888120";"50,7866022648461"
"13";"4x4";"1409";"235253,3511";"168698,57040";"5,57872243937683";"50,8224604042343"
"14";"4x4";"1410";"234960,3139";"172683,19390";"5,57548372901803";"50,8583184257689"
"14";"4x4";"1411";"234667,1112";"176667,84720";"5,57223772784286";"50,8941762883925"
"14";"4x4";"1412";"234373,7489";"180652,43190";"5,56898448036582";"50,9300330923543"
"14";"4x4";"1413";"234080,3207";"184637,05550";"5,56572532846715";"50,9658897758423"
"14";"4x4";"1414";"233786,7327";"188621,61380";"5,56245889709379";"51,0017454015233"
"14";"4x4";"1415";"233493,0721";"192606,31400";"5,55918646010826";"51,0376018046413"
"14";"4x4";"1416";"233199,3512";"196590,95800";"5,55590813370381";"51,0734571885293"
"14";"4x4";"1417";"232905,3635";"200575,63500";"5,55262097650337";"51,1093123701289"
"14";"4x4";"1418";"232611,4090";"204560,36490";"5,54932925911365";"51,1451674707413"
"14";"4x4";"1419";"232317,1934";"208545,03100";"5,54602873619330";"51,1810214691930"
"14";"4x4";"1420";"232022,9043";"212529,84680";"5,54272212050010";"51,2168762429576"
"14";"4x4";"1421";"231728,5602";"216514,51450";"5,53940959535177";"51,2527290985422"
"14";"4x4";"1435";"239238,0826";"168991,60770";"5,63533655363400";"50,8244966327097"
"14";"4x4";"1436";"238945,0176";"172976,36160";"5,63214053849609";"50,8603573639202"
"14";"4x4";"1437";"238651,7943";"176961,04550";"5,62893737565176";"50,8962170407366"
"14";"4x4";"1438";"238358,5063";"180945,76700";"5,62572840605861";"50,9320766015939"
"14";"4x4";"1439";"238065,0534";"184930,52160";"5,62251218900314";"50,9679360069104"
"14";"4x4";"1440";"237771,5417";"188915,21700";"5,61929019701735";"51,0037943965603"
"14";"4x4";"1441";"237477,8585";"192900,04840";"5,61606085709325";"51,0396535276316"
"14";"4x4";"1442";"237184,1160";"196884,82380";"5,61282570689401";"51,0755116430553"
"14";"4x4";"1443";"236890,2078";"200869,63840";"5,60958323674009";"51,1113696000706"
"14";"4x4";"1444";"236596,2400";"204854,40020";"5,60633492381296";"51,1472265414057"
"14";"4x4";"1445";"236302,1060";"208839,20430";"5,60307925302770";"51,1830833233043"
"14";"4x4";"1459";"243808,7066";"161315,05210";"5,69824363554967";"50,7547790145810"
"14";"4x4";"1463";"242636,6742";"177254,33320";"5,68564473808762";"50,8982311799899"
"14";"4x4";"1464";"242343,3668";"181239,08510";"5,68247870320322";"50,9340925348079"
"14";"4x4";"1465";"242049,9894";"185223,97610";"5,67930686386578";"50,9699546743611"
"14";"4x4";"1466";"241756,4542";"189208,80200";"5,67612790450865";"51,0058157628715"
"14";"4x4";"1467";"241462,7484";"193193,76410";"5,67294167685215";"51,0416775971121"
"14";"4x4";"1468";"241168,9844";"197178,67030";"5,66974971951767";"51,0775384183395"
"14";"4x4";"1469";"240875,1621";"201163,52220";"5,66655201840135";"51,1133982265918"
"14";"4x4";"1470";"240581,1749";"205148,41520";"5,66334706094226";"51,1492578816003"
"14";"4x4";"1471";"240287,0164";"209133,45050";"5,66013476400725";"51,1851182793312"
"14";"4x4";"1485";"247793,7018";"161607,80010";"5,75478511360842";"50,7567549265150"
"14";"4x4";"1492";"245741,4637";"189502,46860";"5,73297188667017";"51,0078103928585"
"14";"4x4";"1493";"245447,8418";"193487,46710";"5,72983028001967";"51,0436740448827"
"14";"4x4";"1494";"245154,0628";"197472,40380";"5,72668159841441";"51,0795366491166"
"14";"4x4";"1495";"244860,2139";"201457,48610";"5,72352712484512";"51,1154000407408"
"14";"4x4";"1496";"244566,2074";"205442,50970";"5,72036553934258";"51,1512623835961"
"14";"4x4";"1497";"244272,1370";"209427,58210";"5,71719819352099";"51,1871246139962"
"14";"4x4";"1510";"252071,4642";"157915,47350";"5,81437977317811";"50,7228342356633"
"14";"4x4";"1511";"251778,6994";"161900,52720";"5,81133133103876";"50,7587033359406"
"14";"4x4";"1520";"249139,2385";"197766,21780";"5,78361971844958";"51,0815080859586"
"14";"4x4";"1521";"248845,3757";"201751,33010";"5,78050861651875";"51,1173732374319"
"14";"4x4";"1522";"248551,4501";"205736,49000";"5,77739185164588";"51,1532382818640"
"14";"4x4";"1536";"256056,5884";"158208,15800";"5,87088950230774";"50,7247534764149"
"14";"4x4";"1537";"255763,8932";"162193,34560";"5,86788500051777";"50,7606252127167"
"14";"4x4";"1548";"252536,6903";"206030,54340";"5,83442294098798";"51,1551872896532"
