"jaar";"plot";"tree";"soort";"nnv"
"2004";"511";"7";"beuk";"0,30"
"2004";"511";"8";"beuk";"0,20"
"2004";"511";"9";"beuk";"0,25"
"2004";"511";"10";"beuk";"0,05"
"2004";"512";"14";"zomereik";"0,20"
"2004";"512";"17";"zomereik";"0,20"
"2004";"512";"31";"beuk";"0,45"
"2004";"512";"32";"zomereik";"0,15"
"2004";"512";"3";"beuk";"0,35"
"2004";"514";"4";"zomereik";"0,20"
"2004";"514";"5";"zomereik";"0,25"
"2004";"514";"26";"zomereik";"0,25"
"2004";"513";"5";"beuk";"0,15"
"2004";"513";"6";"beuk";"0,15"
"2004";"513";"7";"beuk";"0,35"
"2004";"513";"8";"beuk";"0,20"
"2004";"513";"9";"Amerikaanse eik";"0,30"
"2004";"513";"10";"beuk";"0,25"
"2004";"513";"25";"beuk";"0,30"
"2004";"513";"12";"beuk";"0,35"
"2004";"513";"13";"beuk";"0,25"
"2004";"513";"14";"beuk";"0,30"
"2004";"513";"15";"beuk";"0,15"
"2004";"513";"16";"beuk";"0,20"
"2004";"513";"17";"beuk";"0,35"
"2004";"513";"18";"beuk";"0,30"
"2004";"513";"19";"beuk";"0,10"
"2004";"513";"20";"beuk";"0,20"
"2004";"513";"21";"beuk";"0,50"
"2004";"513";"22";"Amerikaanse eik";"0,25"
"2004";"513";"23";"Amerikaanse eik";"0,10"
"2004";"513";"24";"beuk";"0,15"
"2004";"514";"7";"zomereik";"0,15"
"2004";"514";"8";"zomereik";"0,20"
"2004";"514";"9";"zomereik";"0,25"
"2004";"514";"10";"zomereik";"0,20"
"2004";"514";"25";"zomereik";"0,25"
"2004";"514";"24";"zomereik";"0,20"
"2004";"515";"1";"zomereik";"0,30"
"2004";"515";"2";"zomereik";"0,20"
"2004";"515";"3";"zomereik";"0,25"
"2004";"515";"4";"zomereik";"0,25"
"2004";"515";"5";"zomereik";"0,25"
"2004";"515";"6";"zomereik";"0,15"
"2004";"515";"7";"zomereik";"0,20"
"2004";"515";"25";"zomereik";"0,15"
"2004";"515";"9";"zomereik";"0,40"
"2004";"515";"10";"zomereik";"0,30"
"2004";"516";"11";"zomereik";"0,10"
"2004";"516";"12";"zomereik";"0,00"
"2004";"516";"13";"zomereik";"0,10"
"2004";"516";"14";"zomereik";"0,15"
"2004";"516";"15";"zomereik";"0,25"
"2004";"516";"16";"zomereik";"0,30"
"2004";"516";"17";"zomereik";"0,15"
"2004";"516";"18";"zomereik";"0,30"
"2004";"516";"19";"ruwe berk";"0,20"
"2004";"516";"20";"zomereik";"0,20"
"2004";"516";"21";"zomereik";"0,25"
"2004";"516";"22";"zomereik";"0,10"
"2004";"516";"23";"zomereik";"0,15"
"2004";"516";"24";"zomereik";"0,20"
"2004";"601";"1";"Amerikaanse eik";"0,20"
"2004";"601";"2";"Amerikaanse eik";"0,25"
"2004";"601";"3";"Amerikaanse eik";"0,25"
"2004";"601";"4";"Amerikaanse eik";"0,15"
"2004";"601";"5";"Amerikaanse eik";"0,20"
"2004";"601";"6";"Amerikaanse eik";"0,25"
"2004";"601";"29";"zomereik";"0,30"
"2004";"601";"8";"zomereik";"0,25"
"2004";"601";"9";"Amerikaanse eik";"0,35"
"2004";"601";"28";"zomereik";"0,35"
"2004";"602";"13";"grove den";"0,25"
"2004";"602";"28";"grove den";"0,15"
"2004";"602";"29";"grove den";"0,20"
"2004";"603";"11";"grove den";"0,15"
"2004";"603";"12";"Corsicaanse den";"0,40"
"2004";"603";"13";"grove den";"0,25"
"2004";"603";"14";"Corsicaanse den";"0,40"
"2004";"603";"25";"Corsicaanse den";"0,20"
"2004";"603";"16";"grove den";"0,20"
"2004";"603";"17";"grove den";"0,20"
"2004";"603";"18";"grove den";"0,10"
"2004";"603";"19";"Corsicaanse den";"0,35"
"2004";"603";"20";"Corsicaanse den";"0,25"
"2004";"603";"21";"Corsicaanse den";"0,20"
"2004";"603";"22";"Corsicaanse den";"0,25"
"2004";"603";"23";"Corsicaanse den";"0,25"
"2004";"603";"24";"Corsicaanse den";"0,75"
"2004";"604";"1";"populier";"0,30"
"2004";"604";"3";"populier";"0,20"
"2004";"604";"4";"populier";"0,20"
"2004";"604";"5";"populier";"0,30"
"2004";"604";"30";"populier";"0,25"
"2004";"604";"7";"populier";"0,30"
"2004";"604";"8";"populier";"0,25"
"2004";"604";"9";"populier";"0,25"
"2004";"604";"10";"populier";"0,30"
"2004";"604";"11";"populier";"0,25"
"2004";"611";"11";"zomereik";"0,10"
"2004";"611";"12";"zomereik";"0,20"
"2004";"611";"13";"zomereik";"0,15"
"2004";"611";"14";"zomereik";"0,30"
"2004";"611";"15";"zomereik";"0,25"
"2004";"611";"16";"zomereik";"0,15"
"2004";"611";"17";"zomereik";"0,15"
"2004";"611";"18";"zomereik";"0,15"
"2004";"611";"19";"zomereik";"0,20"
"2004";"611";"20";"zomereik";"0,15"
"2004";"611";"21";"zomereik";"0,15"
"2004";"611";"22";"zomereik";"0,25"
"2004";"515";"11";"zomereik";"0,30"
"2004";"515";"12";"zomereik";"0,15"
"2004";"515";"13";"zomereik";"0,25"
"2004";"515";"14";"zomereik";"0,20"
"2004";"515";"15";"zomereik";"0,30"
"2004";"515";"16";"zomereik";"0,25"
"2004";"515";"17";"zomereik";"0,15"
"2004";"515";"18";"zomereik";"0,15"
"2004";"515";"19";"zomereik";"0,20"
"2004";"515";"20";"zomereik";"0,15"
"2004";"515";"21";"zomereik";"0,25"
"2004";"515";"22";"zomereik";"0,15"
"2004";"515";"23";"zomereik";"0,25"
"2004";"515";"24";"zomereik";"0,70"
"2004";"516";"1";"zomereik";"0,10"
"2004";"516";"2";"zomereik";"0,15"
"2004";"516";"3";"zomereik";"0,10"
"2004";"516";"4";"ruwe berk";"0,25"
"2004";"516";"5";"zomereik";"0,25"
"2004";"516";"6";"zomereik";"0,20"
"2004";"516";"7";"zomereik";"0,25"
"2004";"516";"8";"zomereik";"0,25"
"2004";"516";"9";"zomereik";"0,25"
"2004";"516";"10";"zomereik";"0,10"
"2004";"601";"26";"zomereik";"0,20"
"2004";"601";"12";"zomereik";"0,20"
"2004";"601";"13";"zomereik";"0,30"
"2004";"601";"14";"Amerikaanse eik";"0,15"
"2004";"601";"15";"Amerikaanse eik";"0,25"
"2004";"601";"16";"Amerikaanse eik";"0,25"
"2004";"601";"17";"Amerikaanse eik";"0,30"
"2004";"601";"18";"Amerikaanse eik";"0,45"
"2004";"601";"19";"Amerikaanse eik";"0,25"
"2004";"601";"20";"Amerikaanse eik";"0,20"
"2004";"601";"21";"Amerikaanse eik";"0,10"
"2004";"601";"22";"Amerikaanse eik";"0,35"
"2004";"601";"23";"Amerikaanse eik";"0,45"
"2004";"601";"24";"Amerikaanse eik";"0,30"
"2004";"602";"1";"grove den";"0,20"
"2004";"602";"2";"grove den";"0,20"
"2004";"602";"4";"grove den";"0,15"
"2004";"602";"5";"grove den";"0,40"
"2004";"602";"7";"grove den";"0,20"
"2004";"602";"30";"grove den";"0,25"
"2004";"602";"9";"grove den";"0,30"
"2004";"602";"10";"grove den";"0,20"
"2004";"602";"31";"grove den";"0,15"
"2004";"602";"12";"grove den";"0,20"
"2004";"602";"32";"grove den";"0,10"
"2004";"602";"15";"grove den";"0,35"
"2004";"602";"16";"grove den";"0,25"
"2004";"602";"35";"grove den";"0,30"
"2004";"602";"22";"grove den";"0,20"
"2004";"602";"23";"grove den";"0,20"
"2004";"602";"33";"grove den";"0,20"
"2004";"602";"25";"grove den";"0,30"
"2004";"602";"34";"grove den";"0,35"
"2004";"602";"27";"grove den";"0,25"
"2004";"602";"36";"grove den";"0,25"
"2004";"603";"1";"Corsicaanse den";"0,35"
"2004";"603";"2";"Corsicaanse den";"0,30"
"2004";"603";"3";"grove den";"0,15"
"2004";"603";"4";"grove den";"0,20"
"2004";"603";"5";"grove den";"0,25"
"2004";"603";"28";"grove den";"0,15"
"2004";"603";"26";"grove den";"0,20"
"2004";"603";"27";"grove den";"0,20"
"2004";"603";"9";"grove den";"0,25"
"2004";"603";"10";"Corsicaanse den";"0,20"
"2004";"604";"12";"populier";"0,25"
"2004";"604";"15";"populier";"0,15"
"2004";"604";"19";"populier";"0,25"
"2004";"604";"35";"populier";"0,25"
"2004";"604";"36";"populier";"0,25"
"2004";"604";"31";"populier";"0,35"
"2004";"604";"24";"populier";"0,30"
"2004";"604";"25";"populier";"0,30"
"2004";"604";"27";"populier";"0,20"
"2004";"604";"29";"populier";"0,25"
"2004";"604";"32";"populier";"0,10"
"2004";"604";"34";"populier";"0,10"
"2004";"604";"37";"populier";"0,25"
"2004";"604";"38";"populier";"0,25"
"2004";"611";"1";"zomereik";"0,20"
"2004";"611";"2";"zomereik";"0,15"
"2004";"611";"3";"zomereik";"0,10"
"2004";"611";"4";"zomereik";"0,25"
"2004";"611";"5";"zomereik";"0,25"
"2004";"611";"6";"zomereik";"0,15"
"2004";"611";"7";"zomereik";"0,20"
"2004";"611";"25";"zomereik";"0,30"
"2004";"611";"9";"zomereik";"0,15"
"2004";"611";"10";"zomereik";"0,15"
"2004";"611";"23";"zomereik";"0,20"
"2004";"611";"24";"zomereik";"0,25"
"2004";"612";"1";"beuk";"0,45"
"2004";"612";"2";"wintereik";"0,15"
"2004";"612";"3";"beuk";"0,40"
"2004";"612";"4";"zomereik";"0,25"
"2004";"612";"5";"zomereik";"0,35"
"2004";"612";"6";"zomereik";"0,30"
"2004";"612";"7";"zomereik";"0,35"
"2004";"612";"8";"zomereik";"0,35"
"2004";"612";"9";"zomereik";"0,30"
"2004";"612";"10";"zomereik";"0,40"
"2004";"613";"11";"tamme kastanje";"0,05"
"2004";"613";"12";"tamme kastanje";"0,05"
"2004";"613";"13";"zomereik";"0,15"
"2004";"613";"14";"tamme kastanje";"0,10"
"2004";"613";"15";"tamme kastanje";"0,05"
"2004";"613";"16";"tamme kastanje";"0,05"
"2004";"613";"17";"zomereik";"0,05"
"2004";"613";"18";"zomereik";"0,15"
"2004";"613";"19";"tamme kastanje";"0,25"
"2004";"613";"20";"tamme kastanje";"0,10"
"2004";"613";"21";"zomereik";"0,05"
"2004";"613";"22";"tamme kastanje";"0,10"
"2004";"613";"23";"tamme kastanje";"0,15"
"2004";"613";"24";"tamme kastanje";"0,20"
"2004";"701";"1";"grove den";"0,15"
"2004";"701";"2";"grove den";"0,10"
"2004";"701";"3";"grove den";"0,10"
"2004";"701";"34";"grove den";"0,25"
"2004";"701";"5";"grove den";"0,30"
"2004";"701";"29";"grove den";"0,15"
"2004";"701";"25";"grove den";"0,15"
"2004";"701";"8";"grove den";"0,25"
"2004";"701";"9";"grove den";"0,10"
"2004";"701";"27";"grove den";"0,15"
"2004";"702";"11";"zomereik";"0,20"
"2004";"702";"12";"zomereik";"0,10"
"2004";"702";"13";"zomereik";"0,15"
"2004";"702";"14";"zomereik";"0,25"
"2004";"702";"15";"zomereik";"0,15"
"2004";"702";"16";"zomereik";"0,20"
"2004";"702";"25";"zomereik";"0,35"
"2004";"702";"26";"zomereik";"0,35"
"2004";"702";"19";"zomereik";"0,40"
"2004";"702";"20";"zomereik";"0,15"
"2004";"702";"21";"zomereik";"0,20"
"2004";"702";"22";"zomereik";"0,15"
"2004";"702";"23";"zomereik";"0,15"
"2004";"702";"24";"zomereik";"0,25"
"2004";"703";"1";"grove den";"0,30"
"2004";"703";"2";"grove den";"0,25"
"2004";"703";"3";"grove den";"0,10"
"2004";"703";"4";"grove den";"0,15"
"2004";"703";"5";"grove den";"0,20"
"2004";"703";"6";"grove den";"0,20"
"2004";"703";"7";"grove den";"0,20"
"2004";"703";"8";"grove den";"0,25"
"2004";"703";"9";"grove den";"0,20"
"2004";"703";"10";"grove den";"0,15"
"2004";"711";"11";"zomereik";"0,20"
"2004";"711";"12";"zomereik";"0,25"
"2004";"711";"13";"zomereik";"0,15"
"2004";"711";"14";"zomereik";"0,20"
"2004";"711";"15";"zomereik";"0,15"
"2004";"711";"16";"zomereik";"0,30"
"2004";"711";"17";"zomereik";"0,25"
"2004";"711";"18";"zomereik";"0,25"
"2004";"711";"19";"zomereik";"0,20"
"2004";"711";"20";"zomereik";"0,40"
"2004";"711";"25";"zomereik";"0,20"
"2004";"711";"22";"zomereik";"0,25"
"2004";"711";"26";"ruwe berk";"0,40"
"2004";"711";"24";"zomereik";"0,10"
"2004";"712";"1";"zomereik";"0,05"
"2004";"712";"27";"zomereik";"0,15"
"2004";"712";"3";"zomereik";"0,40"
"2004";"712";"4";"valse acacia";"0,15"
"2004";"712";"5";"zomereik";"0,20"
"2004";"712";"6";"zomereik";"0,25"
"2004";"712";"7";"valse acacia";"0,15"
"2004";"712";"8";"zomereik";"0,05"
"2004";"712";"9";"zomereik";"0,15"
"2004";"712";"10";"ruwe berk";"0,30"
"2004";"713";"11";"zomereik";"0,10"
"2004";"713";"12";"zomereik";"0,05"
"2004";"713";"13";"zomereik";"0,00"
"2004";"713";"25";"zomereik";"0,05"
"2004";"713";"15";"zomereik";"0,05"
"2004";"713";"16";"zomereik";"0,15"
"2004";"713";"17";"zomereik";"0,10"
"2004";"713";"18";"zomereik";"0,15"
"2004";"713";"19";"zomereik";"0,05"
"2004";"713";"20";"zomereik";"0,10"
"2004";"713";"21";"zomereik";"0,05"
"2004";"713";"22";"zomereik";"0,10"
"2004";"612";"11";"zomereik";"0,30"
"2004";"612";"12";"zomereik";"0,30"
"2004";"612";"13";"beuk";"0,30"
"2004";"612";"14";"zomereik";"0,50"
"2004";"612";"15";"zomereik";"0,20"
"2004";"612";"16";"zomereik";"0,15"
"2004";"612";"17";"zomereik";"0,35"
"2004";"612";"18";"zomereik";"0,45"
"2004";"612";"19";"zomereik";"0,40"
"2004";"612";"20";"zomereik";"0,30"
"2004";"612";"21";"beuk";"0,15"
"2004";"612";"22";"zomereik";"0,35"
"2004";"612";"23";"zomereik";"0,25"
"2004";"612";"24";"beuk";"0,25"
"2004";"613";"25";"zomereik";"0,05"
"2004";"613";"2";"tamme kastanje";"0,10"
"2004";"613";"3";"tamme kastanje";"0,20"
"2004";"613";"4";"zomereik";"0,10"
"2004";"613";"5";"tamme kastanje";"0,20"
"2004";"613";"6";"tamme kastanje";"0,05"
"2004";"613";"7";"tamme kastanje";"0,10"
"2004";"613";"8";"tamme kastanje";"0,15"
"2004";"613";"9";"tamme kastanje";"0,15"
"2004";"613";"10";"tamme kastanje";"0,10"
"2004";"701";"11";"grove den";"0,25"
"2004";"701";"12";"grove den";"0,25"
"2004";"701";"30";"Corsicaanse den";"0,20"
"2004";"701";"14";"Corsicaanse den";"0,15"
"2004";"701";"15";"Corsicaanse den";"0,25"
"2004";"701";"26";"Corsicaanse den";"0,10"
"2004";"701";"17";"Corsicaanse den";"0,15"
"2004";"701";"18";"Corsicaanse den";"0,30"
"2004";"701";"19";"Corsicaanse den";"0,15"
"2004";"701";"20";"Corsicaanse den";"0,25"
"2004";"701";"31";"Corsicaanse den";"0,20"
"2004";"701";"32";"Corsicaanse den";"0,25"
"2004";"701";"23";"Corsicaanse den";"0,20"
"2004";"701";"33";"Corsicaanse den";"0,20"
"2004";"702";"1";"zomereik";"0,10"
"2004";"702";"2";"zomereik";"0,25"
"2004";"702";"3";"zomereik";"0,20"
"2004";"702";"4";"zomereik";"0,25"
"2004";"702";"5";"zomereik";"0,10"
"2004";"702";"6";"zomereik";"0,15"
"2004";"702";"7";"zomereik";"0,05"
"2004";"702";"8";"zomereik";"0,10"
"2004";"702";"9";"zomereik";"0,10"
"2004";"702";"10";"zomereik";"0,30"
"2004";"703";"11";"grove den";"0,20"
"2004";"703";"12";"grove den";"0,25"
"2004";"703";"25";"grove den";"0,30"
"2004";"703";"14";"grove den";"0,10"
"2004";"703";"15";"grove den";"0,25"
"2004";"703";"16";"grove den";"0,15"
"2004";"703";"17";"grove den";"0,25"
"2004";"703";"18";"grove den";"0,30"
"2004";"703";"19";"grove den";"0,25"
"2004";"703";"20";"grove den";"0,35"
"2004";"703";"26";"grove den";"0,20"
"2004";"703";"22";"grove den";"0,20"
"2004";"703";"23";"grove den";"0,25"
"2004";"703";"24";"grove den";"0,25"
"2004";"711";"1";"zomereik";"0,20"
"2004";"711";"2";"zomereik";"0,10"
"2004";"711";"3";"zomereik";"0,25"
"2004";"711";"4";"ruwe berk";"0,20"
"2004";"711";"27";"zomereik";"0,20"
"2004";"711";"6";"zomereik";"0,25"
"2004";"711";"7";"zomereik";"0,30"
"2004";"711";"8";"zomereik";"0,25"
"2004";"711";"9";"zomereik";"0,25"
"2004";"711";"10";"zomereik";"0,30"
"2004";"712";"11";"ruwe berk";"0,35"
"2004";"712";"12";"zomereik";"0,05"
"2004";"712";"13";"valse acacia";"0,25"
"2004";"712";"14";"valse acacia";"0,20"
"2004";"712";"26";"valse acacia";"0,35"
"2004";"712";"16";"zomereik";"0,10"
"2004";"712";"25";"ruwe berk";"0,25"
"2004";"712";"18";"Amerikaanse eik";"0,50"
"2004";"712";"19";"zomereik";"0,25"
"2004";"712";"20";"zomereik";"0,20"
"2004";"712";"21";"zomereik";"0,10"
"2004";"712";"22";"zomereik";"0,25"
"2004";"712";"23";"Amerikaanse eik";"0,15"
"2004";"712";"24";"Amerikaanse eik";"0,10"
"2004";"713";"1";"zomereik";"0,05"
"2004";"713";"2";"zomereik";"0,10"
"2004";"713";"3";"zomereik";"0,10"
"2004";"713";"4";"zomereik";"0,05"
"2004";"713";"5";"zomereik";"0,05"
"2004";"713";"6";"zomereik";"0,00"
"2004";"713";"7";"zomereik";"0,15"
"2004";"713";"8";"zomereik";"0,15"
"2004";"713";"9";"zomereik";"0,05"
"2004";"713";"10";"zomereik";"0,05"
"2004";"713";"23";"zomereik";"0,05"
"2004";"713";"24";"zomereik";"0,05"
"2004";"714";"1";"zwarte els";"0,15"
"2004";"714";"2";"zwarte els";"0,10"
"2004";"714";"3";"zwarte els";"0,10"
"2004";"714";"4";"zwarte els";"0,15"
"2004";"714";"5";"zwarte els";"0,10"
"2004";"714";"6";"zwarte els";"0,05"
"2004";"714";"7";"zwarte els";"0,10"
"2004";"714";"8";"zwarte els";"0,15"
"2004";"714";"9";"zwarte els";"0,05"
"2004";"714";"10";"zwarte els";"0,00"
"2004";"801";"11";"populier";"0,35"
"2004";"801";"25";"populier";"0,50"
"2004";"801";"33";"populier";"0,20"
"2004";"801";"26";"populier";"0,45"
"2004";"801";"34";"populier";"0,15"
"2004";"801";"35";"populier";"0,20"
"2004";"801";"36";"populier";"0,15"
"2004";"801";"37";"populier";"0,40"
"2004";"801";"38";"populier";"0,15"
"2004";"801";"39";"populier";"0,35"
"2004";"801";"40";"populier";"0,15"
"2004";"801";"41";"populier";"0,40"
"2004";"801";"42";"populier";"0,45"
"2004";"801";"43";"populier";"0,25"
"2004";"802";"1";"grove den";"0,10"
"2004";"802";"25";"grove den";"0,20"
"2004";"802";"26";"grove den";"0,15"
"2004";"802";"4";"grove den";"0,20"
"2004";"802";"5";"grove den";"0,15"
"2004";"802";"6";"grove den";"0,15"
"2004";"802";"7";"grove den";"0,10"
"2004";"803";"8";"grove den";"0,15"
"2004";"803";"9";"grove den";"0,20"
"2004";"803";"28";"grove den";"0,10"
"2004";"803";"11";"grove den";"0,15"
"2004";"803";"12";"grove den";"0,15"
"2004";"803";"25";"grove den";"0,05"
"2004";"803";"14";"grove den";"0,10"
"2004";"803";"15";"grove den";"0,10"
"2004";"803";"16";"grove den";"0,15"
"2004";"803";"17";"grove den";"0,10"
"2004";"803";"18";"grove den";"0,10"
"2004";"803";"19";"grove den";"0,20"
"2004";"803";"29";"grove den";"0,15"
"2004";"803";"21";"grove den";"0,25"
"2004";"803";"22";"grove den";"0,10"
"2004";"803";"23";"grove den";"0,20"
"2004";"803";"24";"grove den";"0,15"
"2004";"804";"25";"grove den";"0,25"
"2004";"804";"2";"grove den";"0,15"
"2004";"804";"3";"grove den";"0,15"
"2004";"804";"4";"grove den";"0,20"
"2004";"804";"5";"grove den";"0,10"
"2004";"804";"6";"grove den";"0,10"
"2004";"804";"27";"grove den";"0,15"
"2004";"805";"7";"Amerikaanse eik";"0,30"
"2004";"805";"8";"Amerikaanse eik";"0,35"
"2004";"805";"9";"Amerikaanse eik";"0,35"
"2004";"805";"10";"Amerikaanse eik";"0,15"
"2004";"805";"11";"Amerikaanse eik";"0,25"
"2004";"805";"12";"Amerikaanse eik";"0,15"
"2004";"805";"13";"Amerikaanse eik";"0,20"
"2004";"805";"14";"Amerikaanse eik";"0,15"
"2004";"805";"15";"Amerikaanse eik";"0,25"
"2004";"805";"16";"Amerikaanse eik";"0,20"
"2004";"805";"17";"Amerikaanse eik";"0,30"
"2004";"805";"18";"Amerikaanse eik";"0,15"
"2004";"805";"19";"Amerikaanse eik";"0,20"
"2004";"805";"20";"Amerikaanse eik";"0,20"
"2004";"805";"21";"Amerikaanse eik";"0,25"
"2004";"805";"22";"Amerikaanse eik";"0,30"
"2004";"805";"23";"Amerikaanse eik";"0,25"
"2004";"805";"24";"Amerikaanse eik";"0,20"
"2004";"811";"30";"zomereik";"0,35"
"2004";"811";"2";"zomereik";"0,20"
"2004";"811";"3";"zomereik";"0,25"
"2004";"811";"4";"zomereik";"0,30"
"2004";"811";"5";"zomereik";"0,35"
"2004";"812";"8";"grove den";"0,25"
"2004";"812";"9";"wintereik";"0,05"
"2004";"812";"10";"wintereik";"0,10"
"2004";"812";"11";"wintereik";"0,15"
"2004";"812";"12";"wintereik";"0,15"
"2004";"812";"13";"wintereik";"0,10"
"2004";"812";"14";"wintereik";"0,15"
"2004";"812";"15";"wintereik";"0,25"
"2004";"812";"18";"wintereik";"0,05"
"2004";"812";"19";"wintereik";"0,10"
"2004";"812";"21";"grove den";"0,25"
"2004";"812";"22";"grove den";"0,20"
"2004";"714";"28";"zwarte els";"0,15"
"2004";"714";"12";"zwarte els";"0,05"
"2004";"714";"13";"zwarte els";"0,05"
"2004";"714";"14";"zwarte els";"0,15"
"2004";"714";"16";"zwarte els";"0,20"
"2004";"714";"17";"zwarte els";"0,10"
"2004";"714";"18";"zwarte els";"0,05"
"2004";"714";"19";"zwarte els";"0,05"
"2004";"714";"20";"zwarte els";"0,10"
"2004";"714";"21";"zwarte els";"0,30"
"2004";"714";"27";"zwarte els";"0,15"
"2004";"714";"24";"zwarte els";"0,30"
"2004";"714";"25";"zwarte els";"0,00"
"2004";"714";"26";"zwarte els";"0,05"
"2004";"801";"27";"populier";"0,30"
"2004";"801";"28";"populier";"0,40"
"2004";"801";"29";"populier";"0,15"
"2004";"801";"30";"populier";"0,15"
"2004";"801";"31";"populier";"0,25"
"2004";"801";"32";"populier";"0,15"
"2004";"801";"7";"populier";"1,00"
"2004";"801";"8";"populier";"0,15"
"2004";"801";"9";"populier";"0,30"
"2004";"801";"10";"populier";"0,25"
"2004";"802";"8";"grove den";"0,10"
"2004";"802";"9";"grove den";"0,05"
"2004";"802";"10";"grove den";"0,20"
"2004";"802";"11";"grove den";"0,20"
"2004";"802";"28";"Amerikaanse eik";"0,20"
"2004";"802";"13";"grove den";"0,15"
"2004";"802";"33";"grove den";"0,20"
"2004";"802";"29";"grove den";"0,30"
"2004";"802";"16";"grove den";"0,20"
"2004";"802";"17";"grove den";"0,40"
"2004";"802";"18";"grove den";"0,20"
"2004";"802";"19";"Amerikaanse eik";"0,20"
"2004";"802";"27";"grove den";"0,20"
"2004";"802";"21";"grove den";"0,15"
"2004";"802";"30";"grove den";"0,25"
"2004";"802";"31";"grove den";"0,15"
"2004";"802";"32";"Amerikaanse eik";"0,35"
"2004";"803";"1";"grove den";"0,10"
"2004";"803";"26";"grove den";"0,10"
"2004";"803";"27";"grove den";"0,10"
"2004";"803";"4";"grove den";"0,10"
"2004";"803";"5";"grove den";"0,15"
"2004";"803";"6";"grove den";"0,10"
"2004";"803";"7";"grove den";"0,20"
"2004";"804";"8";"grove den";"0,15"
"2004";"804";"9";"grove den";"0,15"
"2004";"804";"26";"grove den";"0,10"
"2004";"804";"11";"grove den";"0,40"
"2004";"804";"12";"grove den";"0,10"
"2004";"804";"13";"grove den";"0,15"
"2004";"804";"14";"grove den";"0,10"
"2004";"804";"15";"grove den";"0,15"
"2004";"804";"16";"grove den";"0,15"
"2004";"804";"17";"grove den";"0,10"
"2004";"804";"28";"grove den";"0,25"
"2004";"804";"19";"grove den";"0,15"
"2004";"804";"20";"grove den";"0,20"
"2004";"804";"21";"grove den";"0,15"
"2004";"804";"22";"grove den";"0,10"
"2004";"804";"23";"grove den";"0,25"
"2004";"804";"24";"grove den";"0,40"
"2004";"805";"1";"Amerikaanse eik";"0,25"
"2004";"805";"2";"Amerikaanse eik";"0,20"
"2004";"805";"3";"Amerikaanse eik";"0,20"
"2004";"805";"4";"Amerikaanse eik";"0,30"
"2004";"805";"5";"Amerikaanse eik";"0,30"
"2004";"805";"6";"Amerikaanse eik";"0,30"
"2004";"811";"6";"zomereik";"0,25"
"2004";"811";"7";"zomereik";"0,20"
"2004";"811";"8";"zomereik";"0,35"
"2004";"811";"25";"zomereik";"0,25"
"2004";"811";"10";"zomereik";"0,20"
"2004";"811";"11";"zomereik";"0,30"
"2004";"811";"12";"zomereik";"0,15"
"2004";"811";"26";"zomereik";"0,50"
"2004";"811";"14";"zomereik";"0,55"
"2004";"811";"15";"zomereik";"0,30"
"2004";"811";"29";"zomereik";"0,40"
"2004";"811";"17";"zomereik";"0,30"
"2004";"811";"27";"zomereik";"0,30"
"2004";"811";"19";"zomereik";"0,25"
"2004";"811";"31";"zomereik";"0,25"
"2004";"811";"22";"zomereik";"0,25"
"2004";"811";"23";"zomereik";"0,15"
"2004";"811";"24";"zomereik";"0,30"
"2004";"811";"28";"zomereik";"0,25"
"2004";"812";"1";"wintereik";"0,05"
"2004";"812";"4";"wintereik";"0,10"
"2004";"812";"5";"wintereik";"0,10"
"2004";"812";"6";"wintereik";"0,05"
"2004";"812";"7";"wintereik";"0,20"
"2004";"812";"23";"wintereik";"0,10"
"2004";"812";"24";"wintereik";"0,05"
"2004";"812";"25";"wintereik";"0,15"
"2004";"812";"26";"wintereik";"0,05"
"2004";"812";"27";"wintereik";"0,25"
"2004";"812";"28";"wintereik";"0,10"
"2004";"812";"29";"wintereik";"0,10"
"2004";"901";"29";"Corsicaanse den";"0,15"
"2004";"901";"2";"Corsicaanse den";"0,30"
"2004";"901";"3";"Corsicaanse den";"0,30"
"2004";"901";"4";"Corsicaanse den";"0,20"
"2004";"901";"5";"Corsicaanse den";"0,40"
"2004";"902";"6";"grove den";"0,25"
"2004";"902";"7";"grove den";"0,20"
"2004";"902";"26";"grove den";"0,25"
"2004";"902";"9";"grove den";"0,15"
"2004";"902";"10";"grove den";"0,25"
"2004";"902";"11";"grove den";"0,25"
"2004";"902";"12";"grove den";"0,20"
"2004";"902";"13";"grove den";"0,15"
"2004";"902";"14";"grove den";"0,25"
"2004";"902";"29";"grove den";"0,25"
